510432,9172;;BEST;WORST;AVG;STD
508037,7818;;;;;
501422,097;;;;;
500917,7723;;;;;
498435,0397;;;;;
483527,8923;;;;;
486551,4712;;;;;
497094,6748;;;;;
498936,7934;;;;;
497050,2017;;;;;
453470,3995;;;;;
498849,9625;;;;;
511585,5995;;;;;
493677,2088;;;;;
488640,3345;;;;;
495444,4145;;;;;
498273,1507;;;;;
473826,2907;;;;;
511854,8665;;;;;
489176,4915;;;;;
491710,2828;;;;;
508432,5206;;;;;
492604,6254;;;;;
490428,4666;;;;;
478458,0413;;;;;
506289,6497;;;;;
489841,0854;;;;;
489966,1648;;;;;
493276,2913;;;;;
502482,2878;;;;;
520298,7236;;;;;
494825,7734;;;;;
497524,482;;;;;
489992,6227;;;;;
500677,9822;;;;;
499922,7971;;;;;
513943,1239;;;;;
499621,1337;;;;;
498150,1935;;;;;
483214,5395;;;;;
506137,1228;;;;;
486304,4082;;;;;
515599,0972;;;;;
495024,4119;;;;;
522125,6332;;;;;
519056,5091;;;;;
483198,4842;;;;;
478663,955;;;;;
494629,5079;;;;;
497528,6302;;;;;
455217,7615;;;;;
494713,194;;;;;
505601,197;;;;;
468153,24;;;;;
492537,8943;;;;;
512812,1747;;;;;
497997,2179;;;;;
517006,0563;;;;;
491135,098;;;;;
510814,0886;;;;;
496273,3394;;;;;
509454,5415;;;;;
487129,8229;;;;;
503238,1647;;;;;
478545,0089;;;;;
486727,5814;;;;;
484126,9646;;;;;
517762,6937;;;;;
490623,055;;;;;
487596,7922;;;;;
480785,6495;;;;;
493806,8152;;;;;
485569,5124;;;;;
502930,644;;;;;
482054,3881;;;;;
492698,6375;;;;;
494481,0539;;;;;
518442,4647;;;;;
483800,9985;;;;;
472934,2375;;;;;
486374,8285;;;;;
484124,5133;;;;;
486998,7199;;;;;
507661,3444;;;;;
548808,0993;;;;;
501314,2816;;;;;
491707,8787;;;;;
515650,3588;;;;;
477652,457;;;;;
490400,3344;;;;;
511941,6866;;;;;
492694,5094;;;;;
496780,0255;;;;;
506382,7232;;;;;
488897,4627;;;;;
494019,6248;;;;;
471155,4335;;;;;
498522,0901;;;;;
502340,6574;;;;;
495473,0072;;;;;
493908,3483;;;;;
487109,6286;;;;;
502017,9302;;;;;
504593,9457;;;;;
506521,1017;;;;;
516995,3929;;;;;
492211,8139;;;;;
530265,1956;;;;;
486101,3419;;;;;
483414,8204;;;;;
516898,4823;;;;;
517354,5379;;;;;
488394,2189;;;;;
501566,2122;;;;;
507349,9845;;;;;
496487,9604;;;;;
481520,8072;;;;;
496485,5161;;;;;
507613,6587;;;;;
510619,7941;;;;;
465702,0703;;;;;
488079,3122;;;;;
523298,1532;;;;;
514409,0629;;;;;
495835,6658;;;;;
500140,6413;;;;;
488722,3529;;;;;
490394,9932;;;;;
516285,9264;;;;;
524440,0034;;;;;
498955,7882;;;;;
507525,3871;;;;;
504326,5979;;;;;
499329,6857;;;;;
501595,0011;;;;;
489945,6263;;;;;
506333,9112;;;;;
521056,4719;;;;;
485819,8363;;;;;
496870,2184;;;;;
504930,3547;;;;;
490802,64;;;;;
496305,3398;;;;;
493522,7298;;;;;
479758,5724;;;;;
498187,2068;;;;;
464438,2533;;;;;
484083,2893;;;;;
482893,278;;;;;
474005,1364;;;;;
499372,5418;;;;;
464383,6142;;;;;
490363,8475;;;;;
505209,5528;;;;;
494113,5369;;;;;
507336,0841;;;;;
502817,1436;;;;;
508832,5589;;;;;
527678,9721;;;;;
506155,6726;;;;;
485877,7229;;;;;
515752,6929;;;;;
482682,8557;;;;;
485845,4693;;;;;
511440,5463;;;;;
487510,9723;;;;;
507271,5028;;;;;
523155,7478;;;;;
526303,4231;;;;;
489012,1349;;;;;
489718,3581;;;;;
493435,062;;;;;
501310,7341;;;;;
501647,7207;;;;;
471669,8149;;;;;
484488,4203;;;;;
484967,2878;;;;;
515630,61;;;;;
495910,7495;;;;;
497921,8391;;;;;
486936,0883;;;;;
498570,2211;;;;;
486318,9015;;;;;
516339,2128;;;;;
497701,5391;;;;;
502884,0004;;;;;
496998,0696;;;;;
503482,6124;;;;;
491756,7846;;;;;
489427,7318;;;;;
504851,3139;;;;;
486965,2499;;;;;
497804,2937;;;;;
509306,057;;;;;
511627,6937;;;;;
491066,7184;;;;;
496331,7549;;;;;
474954,758;;;;;
482816,3628;;;;;
496225,7458;;;;;
496604,0976;;;;;
